R,G,B,Y
0.273542601,1,0.784753363,1
0.271493213,1,0.791855204,1
0.272727273,1,0.790909091,1
0.271493213,1,0.791855204,1
0.2760181,1,0.791855204,1
0.28,1,0.782222222,1
0.280701754,1,0.789473684,1
0.27753304,1,0.788546256,1
0.281385281,1,0.787878788,1
0.281512605,1,0.789915966,1
0.285714286,1,0.785714286,1
0.223684211,1,0.780701754,1
0.277272727,1,0.790909091,1
0.279816514,1,0.798165138,1
0.273913043,1,0.782608696,1
0.274774775,1,0.792792793,1
0.210762332,1,0.726457399,1
0.272727273,1,0.795454545,1
0.27027027,1,0.792792793,1
0.27027027,1,0.788288288,1
0.271493213,1,0.79638009,1
0.225225225,1,0.752252252,1
0.275555556,1,0.795555556,1
0.281938326,1,0.784140969,1
0.28125,1,0.78125,1
0.27510917,1,0.790393013,1
0.282700422,1,0.793248945,1
0.283950617,1,0.781893004,1
0.288135593,1,0.783898305,1
0.278481013,1,0.784810127,1
0.282608696,1,0.795652174,1
0.282157676,1,0.784232365,1
0.28,1,0.795555556,1
0.276995305,1,0.788732394,1
0.271028037,1,0.803738318,1
0.275229358,1,0.788990826,1
0.274418605,1,0.8,1
0.272727273,1,0.8,1
0.2760181,1,0.79638009,1
0.274774775,1,0.797297297,1
0.278026906,1,0.798206278,1
0.27826087,1,0.795652174,1
0.28,1,0.791111111,1
0.28,1,0.791111111,1
0.280701754,1,0.798245614,1
0.287553648,1,0.789699571,1
0.284518828,1,0.790794979,1
0.289361702,1,0.787234043,1
0.282051282,1,0.786324786,1
0.285714286,1,0.790178571,1
0.218009479,1,0.82464455,1
0.280542986,1,0.787330317,1
0.273542601,1,0.789237668,1
0.270742358,1,0.794759825,1
0.207048458,1,0.797356828,1
0.275555556,1,0.8,1
0.283105023,1,0.789954338,1
0.281818182,1,0.809090909,1
0.280172414,1,0.814655172,1
0.285714286,1,0.794117647,1
0.283842795,1,0.786026201,1
0.278969957,1,0.798283262,1
0.286885246,1,0.762295082,1
0.288617886,1,0.788617886,1
0.229166667,1,0.779166667,1
0.280991736,1,0.780991736,1
0.285123967,1,0.79338843,1
0.285714286,1,0.777777778,1
0.279661017,1,0.796610169,1
0.28372093,1,0.790697674,1
0.271111111,1,0.813333333,1
0.24122807,1,0.789473684,1
0.276315789,1,0.793859649,1
0.273542601,1,0.784753363,1
0.283783784,1,0.774774775,1
0.27826087,1,0.813043478,1
0.283333333,1,0.7875,1
0.285106383,1,0.791489362,1
0.289361702,1,0.787234043,1
0.286307054,1,0.79253112,1
0.288065844,1,0.78600823,1
0.22406639,1,0.784232365,1
0.219409283,1,0.793248945,1
0.232067511,1,0.784810127,1
0.280334728,1,0.790794979,1
0.281938326,1,0.788546256,1
0.276785714,1,0.808035714,1
0.273127753,1,0.797356828,1
0.274336283,1,0.800884956,1
0.275555556,1,0.8,1
0.276785714,1,0.799107143,1
0.283783784,1,0.801801802,1
0.285087719,1,0.802631579,1
0.283261803,1,0.802575107,1
0.262931034,1,0.793103448,1
0.288793103,1,0.788793103,1
0.285106383,1,0.8,1
0.292682927,1,0.792682927,1
0.290983607,1,0.786885246,1
0.288702929,1,0.790794979,1
0.2875,1,0.791666667,1
0.248962656,1,0.788381743,1
0.282051282,1,0.794871795,1
0.281938326,1,0.784140969,1
0.279279279,1,0.792792793,1
0.273542601,1,0.802690583,1
0.279279279,1,0.792792793,1
0.280542986,1,0.805429864,1
0.282511211,1,0.807174888,1
0.239130435,1,0.808695652,1
0.288793103,1,0.788793103,1
0.286324786,1,0.799145299,1
0.286343612,1,0.792951542,1
0.280991736,1,0.801652893,1
0.292682927,1,0.788617886,1
0.288065844,1,0.790123457,1
0.291139241,1,0.789029536,1
0.288065844,1,0.732510288,1
0.29218107,1,0.790123457,1
0.284482759,1,0.788793103,1
0.281818182,1,0.795454545,1
0.279069767,1,0.790697674,1
0.276497696,1,0.801843318,1
0.208333333,1,0.796296296,1
0.278538813,1,0.803652968,1
0.28125,1,0.808035714,1
0.286324786,1,0.794871795,1
0.284482759,1,0.797413793,1
0.289361702,1,0.795744681,1
0.289256198,1,0.747933884,1
0.296442688,1,0.790513834,1
0.276422764,1,0.784552846,1
0.289256198,1,0.789256198,1
0.291497976,1,0.789473684,1
0.292682927,1,0.792682927,1
0.291666667,1,0.795833333,1
0.282700422,1,0.797468354,1
0.283783784,1,0.801801802,1
0.286363636,1,0.790909091,1
0.272321429,1,0.803571429,1
0.275555556,1,0.795555556,1
0.275555556,1,0.795555556,1
0.279279279,1,0.801801802,1
0.283105023,1,0.808219178,1
0.285714286,1,0.8125,1
0.283842795,1,0.812227074,1
0.283898305,1,0.792372881,1
0.290598291,1,0.794871795,1
0.23553719,1,0.805785124,1
0.293650794,1,0.793650794,1
0.293877551,1,0.791836735,1
0.227848101,1,0.789029536,1
0.286919831,1,0.793248945,1
0.286995516,1,0.789237668,1
0.278761062,1,0.783185841,1
0.276315789,1,0.789473684,1
0.275555556,1,0.8,1
0.278026906,1,0.802690583,1
0.282511211,1,0.766816143,1
0.281818182,1,0.804545455,1
0.276315789,1,0.811403509,1
0.282157676,1,0.788381743,1
0.286919831,1,0.793248945,1
0.292887029,1,0.79916318,1
0.288617886,1,0.800813008,1
0.295546559,1,0.79757085,1
0.294354839,1,0.794354839,1
0.293877551,1,0.795918367,1
0.279352227,1,0.793522267,1
0.295833333,1,0.8,1
0.291139241,1,0.793248945,1
0.283261803,1,0.793991416,1
0.281385281,1,0.792207792,1
0.281938326,1,0.801762115,1
0.265116279,1,0.841860465,1
0.283185841,1,0.800884956,1
0.283185841,1,0.800884956,1
0.256637168,1,0.800884956,1
0.283842795,1,0.80349345,1
0.283898305,1,0.809322034,1
0.284552846,1,0.808943089,1
0.289156627,1,0.799196787,1
0.288,1,0.8,1
0.291497976,1,0.79757085,1
0.298319328,1,0.74789916,1
0.29218107,1,0.794238683,1
0.285714286,1,0.794117647,1
0.283842795,1,0.790393013,1
0.28,1,0.795555556,1
0.280542986,1,0.805429864,1
0.2760181,1,0.800904977,1
0.278538813,1,0.808219178,1
0.28440367,1,0.80733945,1
0.287037037,1,0.810185185,1
0.282608696,1,0.813043478,1
0.292372881,1,0.800847458,1
0.289256198,1,0.805785124,1
0.293172691,1,0.803212851,1
0.290836653,1,0.796812749,1
0.290836653,1,0.796812749,1
0.296,1,0.792,1
0.283898305,1,0.788135593,1
0.286343612,1,0.797356828,1
0.287610619,1,0.800884956,1
0.284444444,1,0.804444444,1
0.242290749,1,0.797356828,1
0.283185841,1,0.800884956,1
0.283185841,1,0.800884956,1
0.246696035,1,0.801762115,1
0.230088496,1,0.800884956,1
0.286343612,1,0.797356828,1
0.287610619,1,0.800884956,1
0.283185841,1,0.805309735,1
0.230088496,1,0.800884956,1
0.283185841,1,0.800884956,1
0.221238938,1,0.800884956,1
0.287610619,1,0.800884956,1
0.283185841,1,0.800884956,1
0.225663717,1,0.800884956,1
0.283185841,1,0.800884956,1
0.234513274,1,0.805309735,1
0.283185841,1,0.796460177,1
0.230088496,1,0.800884956,1
0.283185841,1,0.800884956,1
0.225663717,1,0.805309735,1
0.284444444,1,0.804444444,1
0.231111111,1,0.808888889,1
0.283185841,1,0.800884956,1
0.231111111,1,0.804444444,1
0.287610619,1,0.800884956,1
0.283185841,1,0.800884956,1
0.225663717,1,0.800884956,1
0.283185841,1,0.800884956,1
0.225663717,1,0.800884956,1
0.287610619,1,0.800884956,1
0.283185841,1,0.800884956,1
0.216814159,1,0.800884956,1
0.283185841,1,0.805309735,1
0.234513274,1,0.800884956,1
0.283185841,1,0.800884956,1
1,0.401913876,0.71291866,2
1,0.403846154,0.716346154,2
1,0.442307692,0.716346154,2
1,0.451923077,0.716346154,2
1,0.43062201,0.71291866,2
1,0.418269231,0.716346154,2
1,0.421052632,0.71291866,2
1,0.423809524,0.70952381,2
1,0.444976077,0.71291866,2
1,0.418269231,0.716346154,2
1,0.428571429,0.70952381,2
1,0.425837321,0.71291866,2
1,0.421052632,0.71291866,2
1,0.435406699,0.71291866,2
1,0.43062201,0.71291866,2
1,0.419047619,0.70952381,2
1,0.433333333,0.714285714,2
1,0.425837321,0.71291866,2
1,0.440191388,0.71291866,2
1,0.444976077,0.71291866,2
1,0.440191388,0.708133971,2
1,0.43062201,0.717703349,2
1,0.440191388,0.71291866,2
1,0.414285714,0.70952381,2
1,0.416267943,0.71291866,2
1,0.419047619,0.70952381,2
1,0.440191388,0.71291866,2
1,0.433333333,0.70952381,2
1,0.425837321,0.71291866,2
1,0.427884615,0.716346154,2
1,0.442307692,0.716346154,2
1,0.406698565,0.71291866,2
1,0.416267943,0.71291866,2
1,0.425837321,0.71291866,2
1,0.413461538,0.716346154,2
1,0.47826087,0.714975845,2
1,0.421052632,0.717703349,2
1,0.473933649,0.71563981,2
1,0.469194313,0.682464455,2
1,0.471698113,0.716981132,2
1,0.46728972,0.714953271,2
1,0.469767442,0.720930233,2
1,0.468468468,0.725225225,2
1,0.46460177,0.721238938,2
1,0.469298246,0.723684211,2
1,0.468085106,0.727659574,2
1,0.46090535,0.720164609,2
1,0.46473029,0.726141079,2
1,0.469135802,0.724279835,2
1,0.467213115,0.725409836,2
1,0.469135802,0.724279835,2
1,0.47107438,0.719008264,2
1,0.470833333,0.716666667,2
1,0.467811159,0.708154506,2
1,0.466367713,0.713004484,2
1,0.468468468,0.720720721,2
1,0.475555556,0.675555556,2
1,0.47008547,0.722222222,2
1,0.412280702,0.706140351,2
1,0.463302752,0.711009174,2
1,0.470046083,0.728110599,2
1,0.471111111,0.724444444,2
1,0.466666667,0.711111111,2
1,0.469767442,0.711627907,2
1,0.468599034,0.70531401,2
1,0.47029703,0.707920792,2
1,0.48,0.71,2
1,0.477386935,0.628140704,2
1,0.48,0.705,2
1,0.48241206,0.713567839,2
1,0.485714286,0.728571429,2
1,0.480769231,0.697115385,2
1,0.487684729,0.714285714,2
1,0.488151659,0.71563981,2
1,0.481132075,0.702830189,2
1,0.483091787,0.70531401,2
1,0.480769231,0.706730769,2
1,0.483412322,0.710900474,2
1,0.478672986,0.701421801,2
1,0.473170732,0.702439024,2
1,0.475728155,0.718446602,2
1,0.464114833,0.703349282,2
1,0.470588235,0.715686275,2
1,0.473429952,0.719806763,2
1,0.5,0.757425743,2
1,0.464788732,0.723004695,2
1,0.467592593,0.722222222,2
1,0.470319635,0.712328767,2
1,0.462616822,0.705607477,2
1,0.466666667,0.714285714,2
1,0.46728972,0.714953271,2
1,0.469483568,0.713615023,2
1,0.471153846,0.706730769,2
1,0.472906404,0.714285714,2
1,0.470873786,0.713592233,2
1,0.475961538,0.711538462,2
1,0.480582524,0.713592233,2
1,0.475490196,0.705882353,2
1,0.47761194,0.706467662,2
1,0.482926829,0.712195122,2
1,0.483412322,0.710900474,2
1,0.485714286,0.70952381,2
1,0.49047619,0.719047619,2
1,0.488479263,0.709677419,2
1,0.511848341,0.739336493,2
1,0.495454545,0.713636364,2
1,0.497737557,0.714932127,2
1,0.502262443,0.719457014,2
1,0.497777778,0.72,2
1,0.502222222,0.715555556,2
1,0.520737327,0.746543779,2
1,0.5,0.716814159,2
1,0.5,0.716814159,2
1,0.502222222,0.72,2
1,0.502202643,0.718061674,2
1,0.431718062,0.718061674,2
1,0.471365639,0.718061674,2
1,0.502183406,0.716157205,2
1,0.480176211,0.72246696,2
1,0.471365639,0.718061674,2
1,0.451754386,0.710526316,2
1,0.502222222,0.715555556,2
1,0.5,0.716814159,2
1,0.504385965,0.719298246,2
1,0.502222222,0.715555556,2
1,0.504424779,0.716814159,2
1,0.449339207,0.718061674,2
1,0.427312775,0.713656388,2
1,0.5,0.714285714,2
1,0.5,0.716814159,2
1,0.497797357,0.713656388,2
1,0.502222222,0.715555556,2
1,0.502222222,0.72,2
1,0.5,0.716814159,2
1,0.504424779,0.716814159,2
1,0.508928571,0.723214286,2
1,0.466960352,0.72246696,2
1,0.508695652,0.72173913,2
1,0.538461538,0.769230769,2
1,0.518828452,0.732217573,2
1,0.520325203,0.735772358,2
1,0.525896414,0.737051793,2
1,0.527777778,0.742063492,2
1,0.529182879,0.739299611,2
1,0.532818533,0.737451737,2
1,0.538461538,0.742307692,2
1,0.539923954,0.745247148,2
1,0.539622642,0.739622642,2
1,0.536121673,0.741444867,2
1,0.537878788,0.742424242,2
1,0.535849057,0.743396226,2
1,0.535849057,0.747169811,2
1,0.535580524,0.741573034,2
1,0.535580524,0.737827715,2
1,0.533834586,0.744360902,2
1,0.537593985,0.740601504,2
1,0.533834586,0.736842105,2
1,0.537593985,0.744360902,2
1,0.560784314,0.77254902,2
1,0.521400778,0.723735409,2
1,0.46,0.708,2
1,0.512396694,0.727272727,2
1,0.49787234,0.70212766,2
1,0.502183406,0.720524017,2
1,0.491150442,0.703539823,2
1,0.495454545,0.704545455,2
1,0.485981308,0.705607477,2
1,0.483412322,0.710900474,2
1,0.440191388,0.708133971,2
1,0.47804878,0.707317073,2
1,0.475490196,0.710784314,2
1,0.480392157,0.715686275,2
1,0.475728155,0.708737864,2
1,0.47804878,0.717073171,2
1,0.4784689,0.717703349,2
1,0.476190476,0.70952381,2
1,0.47826087,0.719806763,2
1,0.475961538,0.644230769,2
1,0.425837321,0.71291866,2
1,0.480952381,0.714285714,2
1,0.47826087,0.70531401,2
1,0.480582524,0.713592233,2
1,0.475728155,0.713592233,2
1,0.401913876,0.717703349,2
1,0.476190476,0.723809524,2
1,0.466981132,0.716981132,2
1,0.471428571,0.723809524,2
1,0.471962617,0.724299065,2
1,0.470319635,0.716894977,2
1,0.463963964,0.653153153,2
1,0.463963964,0.648648649,2
1,0.471111111,0.724444444,2
1,0.465217391,0.713043478,2
1,0.468181818,0.713636364,2
1,0.469767442,0.71627907,2
1,0.468899522,0.698564593,2
1,0.473170732,0.717073171,2
1,0.47826087,0.719806763,2
1,0.473684211,0.708133971,2
1,0.480582524,0.713592233,2
1,0.48019802,0.707920792,2
1,0.477386935,0.708542714,2
1,0.480392157,0.715686275,2
1,0.47826087,0.719806763,2
1,0.418269231,0.716346154,2
1,0.475728155,0.708737864,2
1,0.482758621,0.714285714,2
1,0.47804878,0.717073171,2
1,0.480769231,0.716346154,2
1,0.475728155,0.713592233,2
1,0.475728155,0.718446602,2
1,0.471428571,0.69047619,2
1,0.469194313,0.71563981,2
1,0.466981132,0.712264151,2
1,0.505050505,0.772727273,2
1,0.470046083,0.714285714,2
1,0.465437788,0.718894009,2
1,0.465753425,0.716894977,2
1,0.468181818,0.722727273,2
1,0.468468468,0.720720721,2
1,0.46875,0.723214286,2
1,0.488372093,0.739534884,2
1,0.470046083,0.709677419,2
1,0.469194313,0.706161137,2
1,0.473170732,0.717073171,2
1,0.475728155,0.718446602,2
1,0.475961538,0.711538462,2
1,0.480582524,0.708737864,2
1,0.47804878,0.707317073,2
1,0.480392157,0.705882353,2
1,0.5,0.735,2
1,0.421052632,0.708133971,2
1,0.520833333,0.765625,2
1,0.485436893,0.713592233,2
1,0.480769231,0.706730769,2
1,0.425837321,0.708133971,2
1,0.485576923,0.711538462,2
1,0.423076923,0.711538462,2
1,0.475728155,0.703883495,2
1,0.475728155,0.718446602,2
1,0.475490196,0.710784314,2
1,0.403846154,0.721153846,2
1,0.469483568,0.718309859,2
1,0.471962617,0.719626168,2
1,0.485436893,0.742718447,2
1,0.465116279,0.720930233,2
1,0.470046083,0.714285714,2
1,0.470046083,0.718894009,2
1,0.472477064,0.678899083,2
1,0.471962617,0.705607477,2
1,0.470588235,0.647058824,2
1,0.502645503,0.756613757,2
1,0.480582524,0.723300971,2
1,0.47804878,0.707317073,2
1,0.475247525,0.702970297,2
1,0.48019802,0.717821782,2
1,0.485436893,0.718446602,2
1,0.488151659,0.71563981,2
1,0.481132075,0.70754717,2
1,0.483091787,0.70531401,2
1,0.485436893,0.713592233,2
1,0.406698565,0.708133971,2
1,0.485714286,0.714285714,2
1,0.480582524,0.699029126,2
1,0.477832512,0.714285714,2
1,0.492610837,0.729064039,2
1,0.475728155,0.713592233,2
1,0.470873786,0.708737864,2
1,0.476190476,0.719047619,2
1,0.469194313,0.682464455,2
1,0.473429952,0.714975845,2
1,0.425837321,0.717703349,2
1,0.476415094,0.716981132,2
1,0.385714286,0.704761905,2
1,0.473429952,0.719806763,2
1,0.476415094,0.716981132,2
1,0.492610837,0.738916256,2
1,0.473429952,0.70531401,2
1,0.475728155,0.713592233,2
1,0.447115385,0.716346154,2
1,0.485714286,0.704761905,2
1,0.485576923,0.711538462,2
1,0.488151659,0.668246445,2
1,0.488479263,0.709677419,2
1,0.490740741,0.717592593,2
1,0.493087558,0.709677419,2
1,0.493087558,0.714285714,2
1,0.497716895,0.712328767,2
1,0.490909091,0.704545455,2
1,0.497716895,0.712328767,2
1,0.497737557,0.71040724,2
1,0.488584475,0.703196347,2
1,0.488372093,0.706976744,2
1,0.485849057,0.70754717,2
1,0.435406699,0.708133971,2
1,0.475728155,0.703883495,2
1,0.473684211,0.708133971,2
1,0.475961538,0.711538462,2
1,0.475728155,0.708737864,2
1,0.47826087,0.714975845,2
1,0.475961538,0.716346154,2
1,0.435406699,0.71291866,2
1,0.43062201,0.71291866,2
1,0.406698565,0.71291866,2
1,0.471698113,0.712264151,2
1,0.476190476,0.70952381,2
1,0.475728155,0.703883495,2
1,0.482926829,0.717073171,2
1,0.485436893,0.713592233,2
1,0.485714286,0.714285714,2
1,0.485849057,0.712264151,2
1,0.485576923,0.711538462,2
1,0.473684211,0.717703349,2
1,0.485849057,0.655660377,2
1,0.481132075,0.70754717,2
1,0.483253589,0.708133971,2
1,0.483412322,0.71563981,2
1,0.485849057,0.70754717,2
1,0.483091787,0.70531401,2
1,0.485436893,0.718446602,2
1,0.452380952,0.70952381,2
1,0.473170732,0.707317073,2
1,0.475490196,0.720588235,2
1,0.476190476,0.719047619,2
1,0.469194313,0.706161137,2
1,0.468599034,0.714975845,2
1,0.397129187,0.717703349,2
1,0.474178404,0.718309859,2
1,0.473933649,0.710900474,2
1,0.473429952,0.710144928,2
1,0.47804878,0.712195122,2
1,0.482926829,0.717073171,2
1,0.480392157,0.705882353,2
1,0.510416667,0.755208333,2
1,0.492890995,0.663507109,2
1,0.466666667,0.704761905,2
1,0.485436893,0.713592233,2
1,0.488151659,0.71563981,2
1,0.481132075,0.70754717,2
1,0.485714286,0.714285714,2
1,0.483412322,0.706161137,2
1,0.483091787,0.714975845,2
1,0.483091787,0.714975845,2
1,0.483091787,0.714975845,2
1,0.47826087,0.710144928,2
1,0.473170732,0.707317073,2
1,0.473170732,0.712195122,2
1,0.475728155,0.713592233,2
1,0.473170732,0.712195122,2
1,0.47804878,0.712195122,2
1,0.473170732,0.717073171,2
1,0.473429952,0.714975845,2
1,0.473170732,0.712195122,2
1,0.475728155,0.718446602,2
1,0.442857143,0.704761905,2
1,0.47826087,0.70531401,2
1,0.475728155,0.708737864,2
1,0.480582524,0.718446602,2
1,0.480952381,0.70952381,2
1,0.483253589,0.708133971,2
1,0.485576923,0.711538462,2
1,0.485714286,0.714285714,2
1,0.483412322,0.710900474,2
1,0.485714286,0.70952381,2
1,0.483412322,0.710900474,2
1,0.485849057,0.70754717,2
1,0.485849057,0.712264151,2
1,0.485849057,0.70754717,2
1,0.483412322,0.706161137,2
1,0.483091787,0.710144928,2
1,0.521052632,0.773684211,2
1,0.475728155,0.713592233,2
1,0.47804878,0.712195122,2
1,0.475490196,0.715686275,2
1,0.47804878,0.712195122,2
1,0.47804878,0.712195122,2
1,0.47804878,0.717073171,2
1,0.475728155,0.713592233,2
1,0.47826087,0.719806763,2
1,0.473933649,0.710900474,2
1,0.471153846,0.706730769,2
1,0.473170732,0.712195122,2
1,0.473429952,0.719806763,2
1,0.480952381,0.714285714,2
1,0.47804878,0.707317073,2
1,0.482926829,0.673170732,2
1,0.485714286,0.719047619,2
1,0.488262911,0.643192488,2
1,0.438095238,0.704761905,2
1,0.480952381,0.714285714,2
1,0.493023256,0.71627907,2
1,0.493087558,0.714285714,2
1,0.493023256,0.711627907,2
1,0.490740741,0.717592593,2
1,0.519417476,0.752427184,2
1,0.490740741,0.708333333,2
1,0.492957746,0.708920188,2
1,0.483412322,0.706161137,2
1,0.485576923,0.711538462,2
1,0.480582524,0.708737864,2
1,0.480392157,0.710784314,2
1,0.475728155,0.708737864,2
1,0.475728155,0.713592233,2
1,0.473170732,0.712195122,2
1,0.475490196,0.715686275,2
1,0.483091787,0.719806763,2
1,0.471428571,0.70952381,2
1,0.475728155,0.708737864,2
1,0.482926829,0.717073171,2
1,0.461538462,0.721153846,2
1,0.485849057,0.712264151,2
1,0.471428571,0.70952381,2
1,0.492890995,0.720379147,2
1,0.514563107,0.747572816,2
1,0.493087558,0.709677419,2
1,0.49537037,0.712962963,2
1,0.493087558,0.714285714,2
1,0.493150685,0.712328767,2
1,0.490825688,0.711009174,2
1,0.495412844,0.711009174,2
1,0.493087558,0.709677419,2
1,0.483412322,0.701421801,2
1,0.485436893,0.713592233,2
1,0.502564103,0.748717949,2
1,0.5,0.739795918,2
1,0.473170732,0.707317073,2
1,0.47804878,0.717073171,2
1,0.475728155,0.708737864,2
1,0.480582524,0.718446602,2
1,0.4784689,0.708133971,2
1,0.43062201,0.708133971,2
1,0.488151659,0.710900474,2
1,0.4784689,0.71291866,2
1,0.492890995,0.71563981,2
1,0.49537037,0.712962963,2
1,0.490825688,0.711009174,2
1,0.490909091,0.713636364,2
1,0.493150685,0.712328767,2
1,0.497737557,0.71040724,2
1,0.497737557,0.714932127,2
1,0.5,0.716216216,2
1,0.495495495,0.711711712,2
1,0.497737557,0.714932127,2
1,0.488687783,0.701357466,2
1,0.486111111,0.703703704,2
1,0.480769231,0.706730769,2
1,0.480582524,0.708737864,2
1,0.475728155,0.708737864,2
1,0.473170732,0.707317073,2
1,0.475490196,0.715686275,2
1,0.47804878,0.717073171,2
1,0.47826087,0.710144928,2
1,0.47826087,0.710144928,2
1,0.480582524,0.713592233,2
1,0.406698565,0.71291866,2
1,0.485714286,0.719047619,2
1,0.483412322,0.710900474,2
1,0.485714286,0.719047619,2
1,0.490740741,0.712962963,2
1,0.488479263,0.709677419,2
1,0.488479263,0.709677419,2
1,0.490825688,0.711009174,2
1,0.490825688,0.711009174,2
1,0.490825688,0.711009174,2
1,0.493087558,0.714285714,2
1,0.507109005,0.72985782,2
1,0.490740741,0.699074074,2
1,0.485576923,0.706730769,2
1,0.475961538,0.706730769,2
1,0.47804878,0.717073171,2
1,0.472906404,0.709359606,2
1,0.480392157,0.725490196,2
1,0.43062201,0.71291866,2
1,0.471153846,0.711538462,2
1,0.470873786,0.718446602,2
1,0.399038462,0.644230769,2
1,0.476415094,0.716981132,2
1,0.480769231,0.658653846,2
1,0.47804878,0.712195122,2
1,0.47804878,0.717073171,2
1,0.483091787,0.714975845,2
1,0.419512195,0.726829268,2
1,0.459330144,0.717703349,2
1,0.488038278,0.71291866,2
1,0.483412322,0.710900474,2
1,0.488262911,0.708920188,2
1,0.488151659,0.710900474,2
1,0.490566038,0.716981132,2
1,0.493087558,0.709677419,2
1,0.490740741,0.712962963,2
1,0.493023256,0.711627907,2
1,0.490740741,0.712962963,2
1,0.490740741,0.708333333,2
1,0.493023256,0.711627907,2
1,0.488262911,0.704225352,2
1,0.482926829,0.712195122,2
1,0.48019802,0.722772277,2
1,0.473170732,0.707317073,2
1,0.477832512,0.714285714,2
1,0.475490196,0.715686275,2
1,0.502590674,0.761658031,2
1,0.475728155,0.718446602,2
1,0.475961538,0.706730769,2
1,0.475961538,0.711538462,2
1,0.47826087,0.70531401,2
1,0.485436893,0.713592233,2
1,0.461904762,0.714285714,2
1,0.488151659,0.710900474,2
1,0.488262911,0.713615023,2
1,0.490825688,0.706422018,2
1,0.493087558,0.709677419,2
1,0.493087558,0.649769585,2
1,0.493150685,0.712328767,2
1,0.493087558,0.714285714,2
1,0.529411765,0.759803922,2
1,0.493150685,0.712328767,2
1,0.495412844,0.71559633,2
1,0.493087558,0.714285714,2
1,0.488262911,0.704225352,2
1,0.408653846,0.711538462,2
1,0.483091787,0.710144928,2
1,0.477832512,0.714285714,2
1,0.472906404,0.709359606,2
1,0.475247525,0.717821782,2
1,0.473429952,0.714975845,2
1,0.466346154,0.711538462,2
1,0.470873786,0.718446602,2
1,0.471153846,0.716346154,2
1,0.397129187,0.717703349,2
1,0.476190476,0.723809524,2
1,0.478672986,0.720379147,2
1,0.475961538,0.706730769,2
1,0.480392157,0.715686275,2
1,0.482926829,0.717073171,2
1,0.483091787,0.719806763,2
1,0.483412322,0.706161137,2
1,0.452380952,0.704761905,2
1,0.505,0.745,2
1,0.495327103,0.719626168,2
1,0.493023256,0.711627907,2
1,0.495327103,0.714953271,2
1,0.495412844,0.71559633,2
1,0.497716895,0.716894977,2
1,0.493150685,0.707762557,2
1,0.497716895,0.712328767,2
1,0.495454545,0.713636364,2
1,0.497716895,0.716894977,2
1,0.497716895,0.712328767,2
1,0.495454545,0.713636364,2
1,0.497716895,0.712328767,2
1,0.493150685,0.712328767,2
1,0.490825688,0.701834862,2
1,0.490654206,0.710280374,2
1,0.433333333,0.7,2
1,0.483091787,0.657004831,2
1,0.477832512,0.709359606,2
1,0.48019802,0.717821782,2
1,0.475490196,0.720588235,2
1,0.473170732,0.712195122,2
1,0.477832512,0.719211823,2
1,0.475728155,0.718446602,2
1,0.475961538,0.711538462,2
1,0.473429952,0.710144928,2
1,0.475728155,0.713592233,2
1,0.473429952,0.710144928,2
1,0.473429952,0.710144928,2
1,0.475728155,0.718446602,2
1,0.471153846,0.706730769,2
1,0.47826087,0.714975845,2
1,0.475728155,0.718446602,2
1,0.480582524,0.723300971,2
1,0.480769231,0.716346154,2
1,0.483091787,0.70531401,2
1,0.480582524,0.713592233,2
1,0.485436893,0.713592233,2
1,0.451923077,0.716346154,2
1,0.488038278,0.717703349,2
1,0.490566038,0.712264151,2
1,0.490654206,0.714953271,2
1,0.490740741,0.708333333,2
1,0.49537037,0.712962963,2
1,0.495412844,0.646788991,2
1,0.495412844,0.711009174,2
1,0.495412844,0.71559633,2
1,0.495412844,0.71559633,2
1,0.490909091,0.709090909,2
1,0.490740741,0.703703704,2
1,0.488151659,0.701421801,2
1,0.480769231,0.711538462,2
1,0.482926829,0.707317073,2
1,0.477832512,0.709359606,2
1,0.482758621,0.719211823,2
1,0.475490196,0.705882353,2
1,0.475247525,0.712871287,2
1,0.475490196,0.710784314,2
1,0.475490196,0.710784314,2
1,0.475490196,0.710784314,2
1,0.480392157,0.710784314,2
1,0.47826087,0.714975845,2
1,0.475961538,0.673076923,2
1,0.487922705,0.714975845,2
1,0.483253589,0.71291866,2
1,0.483412322,0.71563981,2
1,0.49047619,0.714285714,2
1,0.488262911,0.713615023,2
1,0.490654206,0.714953271,2
1,0.49537037,0.712962963,2
1,0.490825688,0.637614679,2
1,0.495412844,0.701834862,2
1,0.493150685,0.712328767,2
1,0.497716895,0.712328767,2
1,0.493150685,0.712328767,2
1,0.495412844,0.711009174,2
1,0.490566038,0.70754717,2
1,0.490291262,0.713592233,2
1,0.485436893,0.708737864,2
1,0.482758621,0.714285714,2
1,0.477832512,0.714285714,2
1,0.475490196,0.715686275,2
1,0.470873786,0.708737864,2
1,0.468599034,0.710144928,2
1,0.485,0.745,2
1,0.411483254,0.71291866,2
1,0.387559809,0.71291866,2
1,0.464454976,0.71563981,2
1,0.469194313,0.71563981,2
1,0.471428571,0.714285714,2
1,0.473684211,0.708133971,2
1,0.470873786,0.703883495,2
1,0.480392157,0.710784314,2
1,0.475490196,0.710784314,2
1,0.483091787,0.714975845,2
1,0.475728155,0.708737864,2
1,0.480392157,0.710784314,2
1,0.483091787,0.714975845,2
1,0.483091787,0.710144928,2
1,0.485436893,0.708737864,2
1,0.490196078,0.715686275,2
1,0.487922705,0.719806763,2
1,0.485849057,0.712264151,2
